title,news_url
西螺福興宮「封鐘鼓」　尊重好兄弟...體現悲天憫人精神,https://www.ettoday.net/news/news/20220728/2304097.htm
盧秀燕首度開議缺席原因曝　腿部血塊堆積嚴重進手術3小時清血塊　,https://www.ettoday.net/news/news/20220727/2303571.htm
空襲警報！雲林斗六圓環人車清空　街上驚現萬安45號奇景,https://www.ettoday.net/news/news/20220726/2302494.htm
允能風力發電捐1億　雲縣府設「青年創業補助金」鼓勵返鄉創業,https://www.ettoday.net/news/news/20220726/2302328.htm
澎湖火爆男「街頭狂揍騎士」　10警合力噴辣椒水制伏,https://www.ettoday.net/news/news/20220725/2301271.htm
快訊／「3聲槍響」台中滷味攤老闆爆頭倒地　槍手跳上BMW逃往市區,https://www.ettoday.net/news/news/20220724/2301263.htm
快訊／台中驚傳槍響　男子「頭部中彈」送慈濟醫院搶救,https://www.ettoday.net/news/news/20220724/2301259.htm
